name,value,category,date
Heidi Garcia,650.56,D,2026-05-05
Ivan Rodriguez,507.28,C,2023-11-29
Grace Jones,850.02,B,2021-02-25
Diana Brown,789.23,C,2022-12-07
Ivan Brown,826.37,C,2025-03-12
Eve Davis,158.17,A,2024-05-03
Judy Garcia,875.74,C,2022-05-07
Heidi Miller,222.59,C,2020-04-27
Alice Wilson,658.74,A,2026-03-23
Diana Jones,18.51,B,2025-03-16
Ivan Miller,523.8,B,2026-03-01
Bob Rodriguez,11.01,D,2022-11-23
Diana Smith,37.43,C,2022-04-30
Charlie Rodriguez,917.89,D,2023-05-30
Alice Brown,993.56,C,2020-01-12
Alice Rodriguez,815.28,A,2024-09-18
Diana Miller,991.59,A,2020-11-27
Judy Garcia,784.9,B,2025-03-28
Ivan Garcia,932.9,B,2021-12-16
Bob Miller,855.14,D,2022-10-28
Ivan Johnson,728.71,A,2021-11-22
Grace Jones,588.54,B,2026-08-19
Diana Jones,694.89,C,2025-05-25
Eve Smith,551.18,C,2023-09-17
Bob Brown,171.23,B,2023-08-20
Judy Miller,155.87,D,2023-04-27
Diana Brown,779.58,D,2025-02-12
Diana Rodriguez,409.1,B,2021-07-18
Charlie Brown,182.4,C,2020-03-06
Grace Davis,163.97,C,2021-06-15
Diana Miller,343.75,B,2026-09-23
Grace Miller,323.98,B,2021-10-31
Bob Johnson,613.15,B,2026-12-06
Frank Johnson,635.83,C,2024-02-26
Grace Brown,357.06,B,2020-03-25
Diana Jones,742.09,D,2023-07-08
Diana Rodriguez,960.76,A,2026-03-25
Diana Johnson,179.46,A,2023-10-28
Frank Wilson,384.04,C,2022-07-10
Diana Wilson,728.61,C,2026-03-17
Bob Williams,927.91,A,2024-04-29
Grace Brown,274.64,C,2023-03-26
Eve Rodriguez,698.68,B,2020-05-17
Bob Jones,948.94,D,2023-06-09
Grace Brown,632.48,A,2020-10-16
Frank Brown,62.74,C,2024-09-12
Bob Smith,244.83,C,2025-02-26
Ivan Jones,173.2,D,2025-10-11
Bob Garcia,198.03,A,2026-02-23
Grace Garcia,288.29,C,2021-12-04
Heidi Rodriguez,7.3,B,2024-01-10
Diana Brown,380.12,C,2023-11-12
Charlie Smith,470.19,C,2023-08-12
Alice Davis,963.81,C,2020-04-21
Grace Brown,451.37,C,2023-01-25
Frank Garcia,441.26,B,2023-10-30
Grace Rodriguez,154.84,A,2024-08-04
Alice Miller,107.15,C,2025-12-10
Grace Davis,276.53,D,2024-05-18
Frank Rodriguez,732.11,B,2020-12-23
Frank Williams,8.12,D,2022-05-27
Eve Brown,410.81,C,2024-05-12
Ivan Garcia,970.92,A,2021-10-13
Grace Wilson,40.17,D,2021-10-08
Judy Jones,976.23,B,2022-04-09
Frank Garcia,199.7,C,2026-07-24
Alice Wilson,919.81,D,2026-08-18
Alice Wilson,331.84,A,2020-04-06
Ivan Garcia,332.88,B,2026-05-12
Ivan Miller,242.8,D,2022-11-17
Heidi Garcia,789.61,C,2025-11-04
Charlie Smith,381.01,B,2023-04-29
Heidi Wilson,368.28,B,2020-06-29
Heidi Rodriguez,996.19,C,2021-05-27
Eve Wilson,461.53,D,2021-07-02
Charlie Miller,986.9,D,2026-04-20
Heidi Davis,38.79,A,2025-09-10
Frank Johnson,790.37,B,2021-07-21
Frank Wilson,469.27,D,2026-06-10
Heidi Johnson,466.63,C,2024-06-21
Heidi Davis,888.05,B,2021-06-27
Diana Smith,596.69,C,2024-07-04
Bob Brown,772.92,B,2025-09-17
Frank Wilson,393.08,D,2020-01-16
Frank Davis,751.09,B,2024-01-15
Charlie Jones,768.46,C,2024-08-10
Grace Rodriguez,500.57,A,2026-05-01
Frank Smith,480.51,A,2023-10-19
Diana Williams,259.64,C,2024-10-30
Alice Miller,865.78,B,2024-04-06
Diana Garcia,889.41,B,2026-03-11
Ivan Wilson,220.37,B,2021-05-01
Ivan Wilson,624.03,D,2020-02-21
Alice Brown,173.51,C,2020-10-27
Eve Rodriguez,48.64,A,2024-04-01
Eve Johnson,497.46,A,2026-04-20
Grace Wilson,466.03,B,2026-05-07
Bob Miller,24.21,A,2023-02-07
Judy Miller,157.27,A,2023-11-02
Alice Williams,207.27,A,2024-02-16
Grace Davis,950.01,D,2026-01-08
Alice Jones,823.38,D,2022-03-15
Bob Wilson,100.95,C,2020-05-09
Grace Miller,105.16,C,2025-08-27
Charlie Garcia,411.4,A,2020-02-15
Ivan Miller,278.39,B,2021-09-25
Heidi Garcia,610.6,D,2024-11-27
Ivan Garcia,731.69,C,2025-06-25
Heidi Smith,295.47,A,2025-11-21
Ivan Smith,473.94,A,2021-01-18
Grace Smith,351.86,C,2022-01-21
Judy Jones,366.24,B,2026-08-19
Eve Davis,95.33,D,2025-03-21
Charlie Smith,642.8,B,2023-01-22
Grace Garcia,641.14,C,2022-12-03
Frank Davis,792.24,C,2024-01-23
Diana Wilson,503.6,D,2023-01-24
Grace Miller,693.86,D,2026-06-15
Grace Miller,401.44,C,2024-04-24
Heidi Brown,155.16,A,2020-12-26
Grace Davis,564.44,A,2024-01-20
Grace Rodriguez,727.13,D,2026-11-01
Judy Miller,589.98,B,2026-08-22
Frank Jones,646.07,D,2021-12-15
Ivan Garcia,846.64,C,2026-06-17
Alice Rodriguez,575.43,D,2023-06-22
Bob Wilson,701.36,C,2025-08-19
Heidi Smith,248.67,A,2021-06-13
Judy Rodriguez,542.08,A,2025-10-24
Charlie Smith,150.82,A,2020-08-31
Grace Johnson,952.95,D,2020-03-17
Eve Johnson,618.37,D,2023-11-21
Heidi Davis,694.14,B,2020-12-20
Judy Johnson,201.52,C,2021-08-31
Judy Garcia,745.83,D,2020-10-06
Eve Davis,400.82,C,2026-07-04
Eve Johnson,929.14,B,2022-04-19
Charlie Brown,218.68,B,2026-09-17
Judy Brown,338.77,C,2021-06-21
Grace Rodriguez,822.86,C,2022-08-20
Eve Rodriguez,601.68,C,2026-05-23
Frank Williams,700.15,C,2025-07-22
Judy Miller,79.5,C,2025-04-07
Heidi Smith,420.87,B,2025-04-23
Alice Davis,260.06,A,2025-07-24
Diana Wilson,559.63,B,2025-02-03
Alice Rodriguez,19.81,D,2021-06-15
Bob Smith,372.88,D,2020-11-24
Bob Smith,270.64,D,2020-08-09
Alice Brown,832.09,B,2025-10-09
Ivan Garcia,379.38,A,2021-12-08
Frank Jones,816.21,D,2021-09-29
Alice Rodriguez,301.88,B,2024-04-15
Ivan Jones,604.27,D,2023-02-02
Bob Brown,62.82,C,2026-01-21
Heidi Wilson,746.28,A,2021-12-28
Charlie Wilson,287.53,A,2022-01-22
Judy Williams,58.41,B,2023-09-07
Bob Miller,350.23,D,2021-02-16
Alice Smith,402.47,D,2025-03-25
Alice Wilson,671.09,C,2023-09-09
Alice Miller,661.37,B,2020-07-04
Bob Garcia,508.76,C,2022-04-23
Bob Wilson,734.64,C,2026-06-17
Judy Miller,8.27,A,2024-07-18
Ivan Wilson,459.46,C,2024-11-29
Alice Rodriguez,339.73,D,2023-01-22
Bob Garcia,356.77,A,2021-03-10
Bob Williams,235.48,B,2020-08-26
Charlie Johnson,638.89,C,2026-06-01
Alice Garcia,250.01,A,2020-05-29
Frank Williams,341.78,C,2023-11-11
Charlie Smith,444.2,B,2023-12-08
Charlie Williams,931.02,D,2026-03-24
Charlie Williams,196.62,A,2024-08-24
Bob Williams,882.02,D,2024-12-04
Eve Miller,412.21,D,2022-05-11
Heidi Wilson,2.71,C,2024-06-20
Judy Garcia,244.09,D,2025-01-25
Grace Jones,5.59,C,2021-02-07
Diana Wilson,732.05,B,2025-12-15
Heidi Smith,49.98,B,2020-07-13
Bob Miller,704.23,C,2024-11-20
Judy Brown,295.73,A,2020-05-04
Ivan Wilson,126.53,A,2020-12-15
Eve Miller,584.37,C,2023-05-12
Bob Johnson,399.63,C,2024-05-01
Eve Wilson,878.86,B,2022-11-13
Ivan Miller,286.0,A,2022-01-26
Ivan Rodriguez,34.67,C,2026-03-07
Diana Jones,432.15,C,2022-08-15
Charlie Wilson,276.7,D,2026-04-28
Bob Jones,603.94,A,2021-02-11
Ivan Wilson,935.81,A,2020-02-02
Bob Williams,818.07,D,2022-04-20
Ivan Garcia,294.2,B,2022-09-03
Bob Wilson,325.5,B,2022-03-07
Grace Brown,515.66,A,2021-07-14
Bob Smith,401.96,D,2024-04-05
Alice Garcia,844.16,C,2024-08-01
Charlie Wilson,607.45,D,2026-08-15
Alice Smith,19.28,B,2025-10-18
Heidi Miller,979.47,B,2024-04-10
Heidi Brown,621.6,C,2022-06-01
Eve Garcia,725.36,A,2022-01-10
Charlie Wilson,826.42,A,2021-07-29
Bob Rodriguez,83.51,D,2022-09-26
Alice Johnson,327.1,B,2021-07-21
Charlie Williams,127.18,B,2021-01-18
Heidi Smith,930.07,D,2023-12-04
Alice Wilson,459.17,C,2025-02-14
Judy Jones,904.0,A,2024-10-05
Alice Johnson,110.64,A,2020-09-09
Judy Rodriguez,925.88,B,2020-10-05
Frank Brown,742.51,D,2026-03-24
Grace Johnson,697.22,D,2021-11-22
Alice Johnson,370.06,A,2021-08-22
Grace Davis,232.31,C,2023-03-27
Charlie Williams,532.34,A,2025-10-05
Bob Davis,115.43,D,2024-06-18
Charlie Miller,575.92,D,2020-04-15
Alice Williams,413.61,C,2022-02-25
Ivan Jones,574.39,D,2022-10-20
Frank Davis,271.39,B,2022-05-29
Diana Jones,845.97,A,2026-10-18
Eve Rodriguez,915.91,C,2026-11-28
Charlie Davis,376.33,C,2026-01-29
Diana Miller,599.37,D,2024-03-22
Diana Jones,589.28,C,2020-09-30
Heidi Miller,731.08,C,2023-04-08
Alice Brown,391.09,A,2023-10-29
Judy Wilson,9.05,C,2020-06-14
Heidi Wilson,503.89,D,2023-10-06
Eve Davis,151.06,B,2026-04-19
Alice Davis,368.22,A,2024-05-14
Ivan Johnson,546.45,D,2021-02-12
Eve Miller,520.68,B,2024-06-09
Alice Brown,718.39,D,2024-08-15
Ivan Johnson,184.5,C,2024-11-03
Grace Smith,326.53,C,2022-10-17
Frank Johnson,14.0,C,2026-03-20
Diana Wilson,253.43,D,2022-02-27
Alice Williams,41.95,A,2022-06-03
Ivan Johnson,176.58,A,2020-09-07
Alice Rodriguez,813.95,B,2025-09-29
Ivan Johnson,954.16,D,2020-12-29
Diana Garcia,297.98,D,2024-01-07
Grace Johnson,638.33,C,2020-02-12
Diana Miller,391.09,D,2022-12-26
Bob Smith,961.61,B,2022-09-16
Alice Williams,670.94,D,2024-12-10
Charlie Garcia,638.06,D,2023-10-22
Eve Williams,402.37,B,2023-05-26
Eve Johnson,578.74,B,2026-12-01
Heidi Garcia,441.56,A,2022-02-15
Grace Davis,24.45,D,2022-06-25
Ivan Jones,307.2,C,2023-10-18
Eve Brown,667.3,D,2024-12-19
Charlie Wilson,400.38,A,2021-01-16
Alice Brown,251.44,C,2023-04-30
Heidi Brown,548.52,B,2022-07-07
Frank Smith,23.16,C,2024-02-03
Alice Wilson,161.97,A,2025-06-10
Alice Jones,784.32,B,2022-11-11
Diana Miller,578.64,A,2020-11-27
Eve Miller,16.53,C,2022-03-14
Grace Garcia,931.55,A,2022-10-02
Alice Smith,10.65,D,2020-10-25
Eve Smith,592.36,D,2022-12-23
Judy Davis,518.61,B,2026-02-20
Judy Miller,309.19,A,2025-10-28
Charlie Rodriguez,683.26,D,2026-11-26
Grace Jones,628.91,C,2023-10-09
Ivan Davis,45.53,A,2023-07-04
Alice Miller,446.78,C,2020-04-25
Charlie Davis,184.22,B,2024-05-02
Grace Jones,668.57,D,2025-09-11
Ivan Johnson,45.42,B,2025-02-07
Diana Wilson,431.71,D,2022-04-19
Ivan Garcia,119.74,B,2022-09-17
Diana Wilson,607.36,D,2020-06-11
Heidi Smith,102.67,D,2021-04-22
Grace Rodriguez,291.81,D,2021-11-02
Judy Williams,227.84,D,2025-09-02
Diana Wilson,846.98,A,2023-12-27
Heidi Wilson,167.46,C,2021-11-29
Ivan Johnson,978.79,B,2025-05-17
Frank Wilson,470.44,A,2024-04-18
Eve Brown,342.56,D,2026-07-15
Heidi Davis,817.29,D,2020-09-04
Eve Davis,24.62,C,2025-11-13
Alice Jones,906.31,A,2020-10-20
Ivan Jones,766.48,C,2023-01-30
Bob Williams,752.88,B,2022-06-14
Diana Brown,264.45,B,2024-05-30
Eve Brown,13.14,A,2020-06-10
Bob Williams,890.05,D,2022-03-11
Eve Davis,412.93,A,2024-10-23
Ivan Wilson,52.82,C,2020-06-12
Diana Brown,97.83,D,2024-08-04
Eve Rodriguez,717.37,D,2023-02-19
Frank Williams,751.65,D,2026-02-03
Eve Williams,96.5,A,2020-02-11
Grace Rodriguez,79.07,D,2026-09-09
Judy Miller,474.39,B,2023-12-25
Diana Garcia,769.61,D,2023-05-04
Bob Rodriguez,263.1,D,2023-06-19
Heidi Davis,264.09,A,2020-08-29
Eve Smith,190.84,B,2020-11-27
Eve Smith,624.69,C,2020-11-11
Alice Johnson,706.3,D,2020-03-09
Bob Jones,899.84,A,2021-02-21
Grace Garcia,933.65,C,2024-01-03
Diana Rodriguez,462.24,C,2020-05-19
Diana Wilson,326.44,A,2026-02-22
Alice Garcia,958.52,B,2021-03-04
Ivan Davis,50.52,A,2021-07-04
Judy Williams,510.37,B,2026-11-27
Judy Brown,117.62,D,2024-09-13
Frank Rodriguez,28.3,A,2026-06-04
Alice Davis,196.38,C,2022-05-06
Eve Davis,333.38,D,2022-05-05
Alice Wilson,205.46,D,2020-06-30
Eve Garcia,248.59,D,2020-01-04
Diana Williams,742.6,D,2022-09-01
Ivan Jones,581.84,C,2026-08-09
Grace Jones,903.01,A,2021-03-20
Alice Jones,48.03,C,2022-02-28
Frank Johnson,804.09,A,2023-05-21
Charlie Miller,647.16,B,2025-07-14
Judy Williams,783.06,C,2026-04-09
Frank Smith,82.82,B,2024-01-20
Judy Smith,700.65,C,2022-09-23
Ivan Davis,368.36,A,2024-10-20
Bob Rodriguez,963.95,D,2023-01-14
Frank Rodriguez,512.94,B,2020-07-29
Diana Davis,91.38,C,2026-12-05
Eve Wilson,913.36,B,2025-03-04
Eve Miller,428.13,D,2023-01-05
Judy Wilson,824.74,D,2021-07-05
Grace Wilson,157.01,C,2025-12-13
Charlie Smith,728.14,C,2023-09-05
Charlie Rodriguez,618.48,A,2023-10-17
Charlie Wilson,76.85,B,2021-09-29
Heidi Davis,935.07,D,2026-05-23
Judy Garcia,609.74,A,2025-01-07
Heidi Williams,444.47,C,2020-07-31
Eve Rodriguez,152.61,D,2026-03-17
Alice Miller,523.32,A,2022-12-18
Diana Rodriguez,470.28,A,2022-07-18
Diana Rodriguez,823.03,D,2023-11-19
Charlie Smith,324.77,B,2022-04-10
Diana Garcia,185.9,B,2025-03-21
Grace Rodriguez,409.3,A,2026-01-08
Charlie Williams,704.11,C,2024-04-14
Charlie Rodriguez,320.48,A,2022-09-02
Alice Wilson,904.22,A,2023-04-30
Diana Miller,622.52,A,2026-10-06
Grace Wilson,799.67,D,2026-05-31
Eve Rodriguez,100.12,D,2026-12-20
Charlie Rodriguez,620.62,C,2020-01-13
Frank Davis,674.04,A,2021-10-27
Diana Williams,703.67,C,2026-09-10
Alice Davis,670.92,A,2022-06-24
Bob Brown,707.09,B,2020-01-11
Alice Brown,599.95,B,2021-05-12
Bob Smith,989.86,D,2020-12-04
Charlie Brown,846.4,D,2025-07-31
Grace Johnson,836.82,C,2026-04-22
Charlie Williams,261.67,B,2026-07-22
Bob Smith,126.82,D,2020-08-05
Alice Davis,414.73,B,2024-02-08
Frank Miller,291.24,C,2025-09-05
Charlie Jones,532.35,C,2021-07-09
Heidi Miller,880.47,A,2020-06-21
Ivan Jones,3.29,A,2023-05-04
Diana Jones,19.31,A,2025-09-29
Alice Jones,100.28,D,2024-12-22
Diana Davis,157.37,C,2025-08-23
Judy Davis,847.09,B,2024-01-04
Bob Johnson,865.96,C,2024-06-18
Charlie Smith,504.38,A,2022-03-13
Grace Brown,310.88,A,2026-01-18
Diana Wilson,374.98,C,2024-01-22
Ivan Rodriguez,646.71,C,2023-08-10
Alice Davis,454.37,D,2025-03-05
Grace Williams,983.11,D,2021-09-14
Judy Johnson,837.17,D,2020-09-18
Ivan Rodriguez,597.79,C,2021-03-08
Bob Brown,882.45,A,2023-01-19
Eve Garcia,291.38,D,2025-06-30
Judy Brown,530.64,A,2020-06-14
Heidi Miller,269.6,A,2023-02-05
Eve Miller,363.74,C,2020-08-08
Grace Smith,607.56,C,2026-12-29
Charlie Johnson,882.76,A,2024-07-31
Diana Miller,13.54,B,2022-06-21
Eve Smith,222.56,C,2023-03-12
Alice Brown,616.74,A,2023-11-05
Heidi Garcia,997.48,B,2022-10-16
Grace Brown,991.96,A,2024-03-07
Bob Miller,855.35,C,2025-02-18
Ivan Miller,556.77,C,2022-11-09
Charlie Garcia,757.42,C,2023-07-01
Charlie Jones,954.42,C,2024-06-24
Eve Miller,494.17,D,2026-07-04
Bob Brown,23.6,B,2024-01-02
Bob Smith,630.78,A,2021-07-04
Frank Garcia,746.29,C,2025-06-03
Heidi Miller,952.77,D,2021-08-05
Alice Wilson,26.12,C,2023-12-04
Grace Brown,19.8,D,2021-07-31
Eve Johnson,450.8,B,2025-11-25
Bob Garcia,551.0,D,2024-02-12
Judy Johnson,309.21,D,2021-08-27
Ivan Garcia,649.07,D,2022-02-18
Grace Williams,392.87,C,2022-09-29
Frank Brown,645.45,A,2020-02-21
Heidi Davis,850.37,A,2021-10-05
Grace Garcia,376.65,A,2020-11-29
Diana Miller,435.87,D,2023-12-01
Bob Brown,400.73,A,2025-09-28
Alice Miller,432.25,B,2022-05-06
Charlie Williams,818.73,C,2020-07-18
Eve Johnson,45.69,C,2026-01-22
Eve Garcia,936.32,A,2023-06-18
Grace Rodriguez,546.61,A,2023-09-15
Eve Miller,683.96,C,2026-03-28
Grace Jones,755.06,D,2025-11-21
Diana Miller,605.23,D,2024-01-22
Diana Davis,814.57,C,2021-03-19
Frank Brown,435.32,B,2025-03-21
Grace Wilson,920.62,D,2025-07-21
Heidi Miller,76.94,D,2021-03-18
Charlie Wilson,23.27,B,2021-10-11
Ivan Miller,864.11,D,2025-01-03
Diana Williams,897.75,C,2026-07-21
Judy Smith,630.62,A,2021-01-29
Ivan Johnson,242.62,A,2022-10-19
Alice Rodriguez,230.21,B,2020-03-18
Ivan Miller,428.96,C,2022-07-09
Charlie Rodriguez,952.27,A,2024-02-08
Heidi Jones,307.19,A,2021-11-30
Charlie Smith,307.32,D,2021-10-26
Charlie Williams,710.89,C,2021-02-08
Ivan Garcia,822.52,B,2023-08-18
Frank Williams,265.11,C,2020-12-22
Eve Davis,250.83,A,2022-07-26
Grace Garcia,327.39,B,2024-01-02
Heidi Garcia,794.41,B,2025-04-27
Ivan Williams,186.78,B,2021-10-03
Eve Brown,131.79,A,2021-07-21
Diana Johnson,172.45,D,2020-11-15
Charlie Wilson,223.24,A,2026-05-11
Diana Brown,660.06,B,2024-01-20
Eve Williams,992.27,C,2021-12-03
Charlie Miller,789.61,C,2021-11-27
Judy Wilson,914.78,A,2021-03-06
Frank Miller,664.81,D,2023-10-31
Grace Brown,274.86,D,2020-07-28
Judy Davis,14.16,A,2022-03-25
Frank Williams,553.49,A,2022-12-16
Judy Brown,168.62,A,2021-07-19
Bob Williams,405.58,B,2023-04-13
Alice Garcia,449.42,C,2020-02-19
Heidi Brown,164.59,A,2022-08-14
Charlie Davis,546.94,C,2023-05-14
Eve Garcia,141.48,C,2025-06-16
Charlie Davis,517.38,D,2020-01-11
Diana Garcia,783.89,B,2021-09-21
Diana Wilson,922.22,A,2026-04-20
Judy Garcia,257.57,C,2021-12-15
Judy Garcia,890.6,D,2023-05-27
Grace Rodriguez,378.01,C,2026-08-04
Alice Smith,73.03,D,2024-05-05
Frank Williams,517.4,B,2025-11-13
Alice Rodriguez,949.61,C,2021-07-18
Heidi Johnson,983.54,C,2022-10-11
Grace Wilson,810.58,C,2022-01-21
Frank Jones,789.13,D,2025-07-30
Alice Garcia,40.91,C,2022-06-05
Heidi Jones,42.22,B,2022-04-03
Frank Garcia,462.8,A,2026-01-20
Heidi Miller,670.14,A,2022-01-24
Eve Miller,212.57,D,2024-03-08
Heidi Smith,489.49,D,2026-11-24
Alice Johnson,997.69,C,2026-04-28
Diana Williams,747.85,B,2024-02-09
Bob Garcia,499.75,C,2026-09-17
Grace Williams,952.99,C,2024-05-10
Grace Rodriguez,819.71,B,2026-03-25
Eve Johnson,743.86,D,2026-05-28
Grace Brown,125.97,C,2025-12-19
Bob Wilson,320.63,A,2023-09-15
Frank Garcia,902.58,A,2020-11-27
Diana Brown,613.93,B,2021-09-22
Judy Garcia,736.76,B,2021-05-21
Diana Brown,71.39,C,2022-03-01
Eve Brown,651.24,A,2026-12-14
Eve Miller,184.91,C,2026-09-29
Alice Brown,90.99,B,2021-09-30
Eve Wilson,999.71,D,2025-08-29
Frank Williams,330.86,D,2026-03-08
Bob Johnson,807.65,B,2023-04-10
Heidi Wilson,772.9,B,2022-11-01
Diana Jones,444.47,D,2021-01-06
Diana Garcia,397.58,C,2024-09-13
Judy Smith,564.0,D,2020-02-28
Heidi Garcia,450.75,D,2024-07-11
Frank Brown,26.14,C,2022-06-15
Judy Wilson,925.17,D,2021-02-18
Diana Garcia,662.64,C,2022-05-17
Diana Smith,314.82,B,2020-04-03
Alice Johnson,989.1,C,2022-05-21
Heidi Brown,544.33,D,2024-12-26
Eve Davis,159.0,D,2022-07-15
Grace Smith,515.58,C,2020-02-16
Diana Brown,891.29,B,2022-12-10
Heidi Wilson,986.07,A,2020-05-03
Charlie Garcia,958.72,B,2021-03-05
Charlie Jones,715.04,D,2022-09-18
Charlie Wilson,678.72,B,2024-01-21
Ivan Miller,163.45,A,2023-02-24
Eve Johnson,727.22,A,2023-10-19
Heidi Davis,271.97,A,2026-06-19
Heidi Johnson,590.62,C,2025-01-21
Grace Smith,438.94,B,2020-10-06
Judy Garcia,702.4,C,2023-05-30
Charlie Wilson,999.71,B,2024-02-17
Eve Johnson,963.13,C,2024-10-20
Grace Garcia,521.42,D,2021-02-08
Alice Rodriguez,492.36,D,2023-10-16
Ivan Wilson,241.35,D,2020-09-19
Ivan Garcia,653.85,D,2021-08-14
Charlie Smith,471.07,D,2020-05-16
Frank Miller,792.28,B,2024-09-21
Judy Williams,307.54,D,2020-12-28
Frank Wilson,598.02,D,2023-06-18
Charlie Miller,338.32,A,2023-05-29
Eve Smith,684.39,D,2026-06-18
Charlie Smith,10.44,A,2024-10-07
Eve Rodriguez,76.58,D,2025-06-29
Frank Garcia,639.98,A,2024-09-06
Alice Jones,386.12,B,2026-10-29
Eve Garcia,135.74,A,2023-10-16
Charlie Johnson,712.37,D,2021-10-18
Bob Johnson,759.39,B,2026-10-05
Grace Rodriguez,964.55,D,2026-05-13
Alice Garcia,866.28,C,2020-01-24
Grace Smith,684.79,C,2022-01-31
Ivan Garcia,69.76,A,2023-01-11
Bob Smith,101.22,A,2023-08-04
Judy Johnson,468.54,D,2024-05-01
Bob Smith,155.3,C,2025-09-12
Ivan Johnson,750.42,B,2024-08-30
Grace Rodriguez,711.22,D,2025-06-16
Diana Smith,776.17,A,2023-01-28
Charlie Miller,319.14,D,2022-09-26
Eve Brown,22.1,B,2025-11-28
Ivan Brown,946.76,B,2020-12-21
Judy Garcia,227.7,A,2023-06-12
Ivan Jones,20.91,A,2023-03-15
Ivan Miller,998.91,D,2022-10-29
Judy Rodriguez,156.29,C,2024-08-24
Charlie Wilson,526.94,C,2022-05-20
Alice Garcia,417.26,A,2021-04-13
Alice Jones,857.18,B,2021-08-15
Charlie Rodriguez,808.91,B,2026-09-05
Judy Garcia,334.21,B,2025-11-04
Frank Garcia,218.95,D,2025-10-07
Ivan Garcia,753.46,A,2020-04-10
Judy Miller,851.38,C,2021-10-29
Charlie Wilson,550.3,B,2026-05-29
Bob Wilson,274.36,D,2021-04-13
Ivan Rodriguez,853.17,A,2021-10-09
Judy Davis,121.52,A,2020-02-15
Eve Jones,656.53,B,2026-01-23
Heidi Garcia,564.63,D,2021-02-19
Ivan Johnson,178.4,D,2021-06-19
Charlie Davis,779.72,A,2020-01-01
Diana Davis,313.93,B,2021-10-28
Eve Davis,790.73,B,2024-06-15
Frank Jones,927.12,D,2023-08-26
Eve Smith,191.64,B,2021-06-06
Heidi Davis,573.79,B,2022-09-04
Eve Miller,786.32,D,2020-04-11
Bob Jones,399.42,C,2026-04-21
Eve Johnson,428.33,B,2023-05-16
Bob Rodriguez,117.38,A,2022-01-03
Grace Johnson,185.69,C,2026-08-04
Grace Williams,116.37,C,2025-05-26
Heidi Williams,18.27,C,2024-10-02
Charlie Wilson,317.79,A,2020-09-13
Grace Wilson,496.74,C,2025-10-14
Grace Johnson,577.0,A,2023-06-14
Bob Wilson,640.24,A,2021-01-25
Alice Johnson,242.42,B,2020-01-17
Eve Rodriguez,625.26,D,2026-08-04
Judy Davis,463.02,C,2024-04-11
Judy Jones,82.59,B,2020-11-16
Eve Johnson,354.66,C,2026-02-20
Eve Brown,289.39,C,2023-03-15
Alice Wilson,60.23,D,2022-05-27
Alice Jones,750.32,C,2023-06-07
Ivan Wilson,640.83,A,2024-01-23
Alice Miller,230.6,C,2025-04-26
Alice Rodriguez,534.47,C,2020-02-20
Bob Johnson,929.84,C,2023-10-31
Alice Garcia,902.36,D,2025-04-12
Eve Miller,351.29,A,2026-09-20
Diana Smith,853.45,A,2025-10-23
Ivan Smith,642.17,C,2020-01-13
Heidi Davis,245.6,A,2022-08-06
Grace Rodriguez,471.71,D,2023-09-14
Charlie Johnson,353.42,B,2023-03-29
Bob Smith,250.05,A,2021-04-10
Heidi Wilson,515.8,B,2023-02-04
Grace Davis,290.92,A,2021-05-13
Bob Williams,616.63,A,2026-06-28
Charlie Davis,675.76,A,2023-11-04
Charlie Rodriguez,918.29,D,2021-05-18
Ivan Smith,483.09,A,2021-04-15
Ivan Wilson,451.48,D,2023-06-20
Diana Brown,220.63,B,2021-03-18
Judy Davis,575.88,A,2025-11-30
Diana Smith,703.69,C,2023-03-27
Diana Garcia,95.36,C,2025-02-17
Alice Wilson,974.27,C,2026-09-30
Ivan Brown,390.7,C,2020-09-16
Eve Garcia,968.74,B,2026-12-28
Grace Smith,480.59,D,2023-06-27
Alice Jones,770.2,D,2024-04-22
Judy Jones,176.18,A,2023-05-28
Judy Johnson,439.99,B,2020-02-17
Grace Miller,266.39,B,2023-03-03
Bob Jones,101.27,A,2023-03-10
Bob Williams,843.95,B,2026-02-04
Charlie Miller,29.29,A,2024-12-07
Grace Johnson,174.77,C,2023-10-07
Frank Wilson,734.61,B,2024-04-05
Alice Miller,725.28,C,2022-05-02
Diana Davis,334.24,B,2020-01-08
Alice Davis,703.07,B,2026-07-28
Eve Miller,297.51,A,2024-04-17
Bob Rodriguez,424.07,A,2020-06-20
Charlie Johnson,815.24,A,2023-03-06
Diana Garcia,361.91,A,2026-02-17
Frank Wilson,595.98,C,2022-06-20
Alice Garcia,826.33,C,2023-01-16
Judy Brown,245.88,D,2024-07-14
Alice Rodriguez,37.81,A,2026-05-17
Grace Williams,453.48,A,2026-02-28
Frank Wilson,105.43,B,2023-06-16
Frank Johnson,740.98,B,2022-10-29
Eve Wilson,875.58,C,2024-10-12
Eve Smith,713.12,D,2024-05-01
Heidi Jones,749.92,C,2026-11-15
Charlie Brown,365.7,C,2021-05-12
Ivan Williams,78.48,D,2023-08-20
Diana Jones,261.37,C,2025-09-13
Judy Brown,916.86,D,2021-05-02
Alice Garcia,458.37,C,2025-02-23
Bob Jones,332.74,A,2026-08-15
Heidi Wilson,461.28,A,2021-05-17
Bob Jones,309.99,D,2020-08-21
Diana Jones,419.78,C,2024-03-23
Alice Williams,649.66,A,2020-02-22
Judy Garcia,895.52,D,2023-05-10
